symbol,timestamp,open,high,low,close,volume,sector
XOM,2024-06-11T16:00:00Z,148.237,149.6269,144.1823,145.547,1134886,ENERGY
CVX,2024-06-11T16:00:00Z,169.7808,170.3514,161.9927,162.539,1081446,ENERGY
KO,2024-06-11T16:00:00Z,178.7197,179.2509,177.3837,177.9126,1556957,STAPLES
PG,2024-06-11T16:00:00Z,243.6626,246.2032,242.861,245.3959,1008663,STAPLES
AAPL,2024-06-12T16:00:00Z,38.6569,39.1813,38.6369,39.161,1288954,TECH
MSFT,2024-06-12T16:00:00Z,51.1307,51.2429,49.3335,49.442,1291857,TECH
NVDA,2024-06-12T16:00:00Z,64.1733,67.9766,63.8754,67.6625,1533020,TECH
JPM,2024-06-12T16:00:00Z,97.3003,98.0161,96.0674,96.7794,708225,FINANCIALS
GS,2024-06-12T16:00:00Z,120.5576,124.3248,120.5438,124.3106,990235,FINANCIALS
BAC,2024-06-12T16:00:00Z,110.1367,110.4012,103.6479,103.8975,825910,FINANCIALS
XOM,2024-06-12T16:00:00Z,145.5266,145.8094,144.4443,144.7255,1338723,ENERGY
CVX,2024-06-12T16:00:00Z,162.7053,166.5711,162.002,165.8542,1043082,ENERGY
KO,2024-06-12T16:00:00Z,177.7129,179.1337,177.7007,179.1214,1180077,STAPLES
PG,2024-06-12T16:00:00Z,245.0679,245.9903,244.3741,245.2958,1345533,STAPLES
AAPL,2024-06-13T16:00:00Z,39.0721,39.4893,38.9157,39.332,1171643,TECH
MSFT,2024-06-13T16:00:00Z,49.5063,49.7595,47.1675,47.41,776570,TECH
NVDA,2024-06-13T16:00:00Z,67.586,68.8353,67.2591,68.5041,1531128,TECH
JPM,2024-06-13T16:00:00Z,96.7387,97.2964,95.573,96.1271,938658,FINANCIALS
GS,2024-06-13T16:00:00Z,124.3411,124.423,123.8744,123.956,1136765,FINANCIALS
BAC,2024-06-13T16:00:00Z,103.6544,103.6753,103.2341,103.2549,1241444,FINANCIALS
XOM,2024-06-13T16:00:00Z,144.8144,145.6877,144.6225,145.4949,1121439,ENERGY
CVX,2024-06-13T16:00:00Z,165.7268,166.4282,162.5043,163.1949,1084304,ENERGY
KO,2024-06-13T16:00:00Z,179.1653,179.7615,174.8575,175.4413,1547628,STAPLES
PG,2024-06-13T16:00:00Z,245.2719,250.6291,243.6932,249.0262,855159,STAPLES
AAPL,2024-06-14T16:00:00Z,39.3631,40.5786,39.3191,40.5334,1167697,TECH
MSFT,2024-06-14T16:00:00Z,47.381,49.3551,47.3694,49.3431,1427583,TECH
NVDA,2024-06-14T16:00:00Z,68.3884,70.0554,68.1448,69.8067,1510516,TECH
JPM,2024-06-14T16:00:00Z,96.2185,96.2496,95.6395,95.6704,1445834,FINANCIALS
GS,2024-06-14T16:00:00Z,123.9555,129.388,123.8253,129.2521,1208484,FINANCIALS
BAC,2024-06-14T16:00:00Z,103.2324,107.3816,102.719,106.8502,1357873,FINANCIALS
XOM,2024-06-14T16:00:00Z,145.6006,149.2537,145.1259,148.7687,871605,ENERGY
CVX,2024-06-14T16:00:00Z,163.1102,163.4522,156.9688,157.2986,733972,ENERGY
KO,2024-06-14T16:00:00Z,175.7315,176.3333,172.3123,172.9044,896891,STAPLES
PG,2024-06-14T16:00:00Z,248.5777,248.971,242.5283,242.9126,1417095,STAPLES
AAPL,2024-06-17T16:00:00Z,40.488,40.4895,39.4599,39.4613,747162,TECH
MSFT,2024-06-17T16:00:00Z,49.3554,49.4522,48.5271,48.6225,1475715,TECH
NVDA,2024-06-17T16:00:00Z,69.7908,70.041,67.8436,68.0877,933425,TECH
JPM,2024-06-17T16:00:00Z,95.8167,96.1374,91.823,92.1313,983769,FINANCIALS
GS,2024-06-17T16:00:00Z,129.3936,129.6773,124.2878,124.5609,839768,FINANCIALS
BAC,2024-06-17T16:00:00Z,106.8531,107.5292,105.884,106.5582,1155682,FINANCIALS
XOM,2024-06-17T16:00:00Z,149.1061,150.1401,148.3568,149.3894,902604,ENERGY
CVX,2024-06-17T16:00:00Z,157.6098,157.9445,157.4934,157.828,740399,ENERGY
KO,2024-06-17T16:00:00Z,172.548,174.5079,171.6239,173.5783,734312,STAPLES
PG,2024-06-17T16:00:00Z,242.8524,242.8912,241.6705,241.7091,1265863,STAPLES
AAPL,2024-06-18T16:00:00Z,39.4568,40.2377,39.3002,40.0786,711816,TECH
MSFT,2024-06-18T16:00:00Z,48.559,48.9947,46.2854,46.7045,1278044,TECH
NVDA,2024-06-18T16:00:00Z,68.1237,68.1761,64.8212,64.8711,1181886,TECH
JPM,2024-06-18T16:00:00Z,92.1282,92.3519,88.9723,89.1889,1114921,FINANCIALS
GS,2024-06-18T16:00:00Z,124.6987,127.43,124.2278,126.9505,1404993,FINANCIALS
BAC,2024-06-18T16:00:00Z,106.4637,107.9913,106.1648,107.6889,1178441,FINANCIALS
XOM,2024-06-18T16:00:00Z,149.2127,149.8948,148.9955,149.677,841218,ENERGY
CVX,2024-06-18T16:00:00Z,157.6076,158.7358,152.1054,153.2021,758129,ENERGY
KO,2024-06-18T16:00:00Z,173.4138,179.5592,173.1122,179.2474,1229373,STAPLES
PG,2024-06-18T16:00:00Z,241.6057,243.7217,241.046,243.1584,970558,STAPLES
AAPL,2024-06-19T16:00:00Z,40.0867,40.0872,39.5913,39.5918,1502641,TECH
MSFT,2024-06-19T16:00:00Z,46.7343,46.8095,45.7435,45.8173,847064,TECH
NVDA,2024-06-19T16:00:00Z,64.9163,68.9443,64.8616,68.8862,1082712,TECH
JPM,2024-06-19T16:00:00Z,89.1356,90.0302,88.8611,89.7537,1359011,FINANCIALS
GS,2024-06-19T16:00:00Z,126.7263,126.8756,125.2927,125.4405,870778,FINANCIALS
BAC,2024-06-19T16:00:00Z,107.7721,110.5088,107.5828,110.315,909853,FINANCIALS
XOM,2024-06-19T16:00:00Z,149.7846,160.5809,149.6283,160.4135,760721,ENERGY
CVX,2024-06-19T16:00:00Z,153.0701,154.6746,152.749,154.3508,907586,ENERGY
KO,2024-06-19T16:00:00Z,179.0714,188.9325,178.4914,188.3226,1312293,STAPLES
PG,2024-06-19T16:00:00Z,243.1181,246.3985,242.8966,246.1742,731938,STAPLES
AAPL,2024-06-20T16:00:00Z,39.6466,40.7876,39.459,40.5955,1488059,TECH
MSFT,2024-06-20T16:00:00Z,45.7999,47.5751,45.6434,47.413,1178896,TECH
NVDA,2024-06-20T16:00:00Z,68.9106,75.4889,68.7886,75.3555,1088233,TECH
JPM,2024-06-20T16:00:00Z,89.5139,92.4066,89.2879,92.1739,975553,FINANCIALS
GS,2024-06-20T16:00:00Z,125.7079,131.7763,125.3081,131.3586,1422455,FINANCIALS
BAC,2024-06-20T16:00:00Z,110.4041,115.169,110.1549,114.9096,1440115,FINANCIALS
XOM,2024-06-20T16:00:00Z,160.4162,163.595,160.1049,163.278,1076105,ENERGY
CVX,2024-06-20T16:00:00Z,154.2552,158.3553,153.7046,157.7922,1092133,ENERGY
KO,2024-06-20T16:00:00Z,188.2881,194.7735,187.5847,194.0485,1260142,STAPLES
PG,2024-06-20T16:00:00Z,246.6521,254.7884,245.7366,253.8462,1491071,STAPLES
AAPL,2024-06-21T16:00:00Z,40.5783,40.6606,39.1947,39.2742,1511756,TECH
MSFT,2024-06-21T16:00:00Z,47.4259,47.579,45.8535,46.0019,1003336,TECH
NVDA,2024-06-21T16:00:00Z,75.3291,75.4838,73.7616,73.9134,1314096,TECH
JPM,2024-06-21T16:00:00Z,92.1683,93.5749,91.9576,93.3615,1385872,FINANCIALS
GS,2024-06-21T16:00:00Z,131.5007,131.7325,129.8594,130.0886,1036915,FINANCIALS
BAC,2024-06-21T16:00:00Z,114.8631,115.4328,113.7466,114.3135,1301420,FINANCIALS
XOM,2024-06-21T16:00:00Z,163.2599,163.8604,155.2251,155.7981,1260914,ENERGY
CVX,2024-06-21T16:00:00Z,157.9072,167.0347,157.6558,166.7692,911102,ENERGY
KO,2024-06-21T16:00:00Z,194.0515,194.1864,185.6834,185.8126,1205002,STAPLES
PG,2024-06-21T16:00:00Z,254.0421,254.3422,252.4176,252.7161,1322824,STAPLES
AAPL,2024-06-24T16:00:00Z,39.3309,39.3563,39.2001,39.2254,1371763,TECH
MSFT,2024-06-24T16:00:00Z,45.9613,46.4174,45.0392,45.4905,1330884,TECH
NVDA,2024-06-24T16:00:00Z,73.8835,74.2385,69.7533,70.0902,1212170,TECH
JPM,2024-06-24T16:00:00Z,93.147,93.445,92.8909,93.1887,1502765,FINANCIALS
GS,2024-06-24T16:00:00Z,129.6989,130.3478,124.1017,124.7256,1060108,FINANCIALS
BAC,2024-06-24T16:00:00Z,114.5125,114.6863,111.9979,112.1682,1592418,FINANCIALS
XOM,2024-06-24T16:00:00Z,155.9557,157.1128,153.6361,154.7846,1302983,ENERGY
CVX,2024-06-24T16:00:00Z,166.8068,167.1392,166.5917,166.9239,821036,ENERGY
KO,2024-06-24T16:00:00Z,185.5185,186.5551,184.2233,185.2585,921527,STAPLES
PG,2024-06-24T16:00:00Z,253.0375,253.119,238.2274,238.3042,724210,STAPLES
AAPL,2024-06-25T16:00:00Z,39.2586,39.9538,39.2561,39.9512,1072324,TECH
MSFT,2024-06-25T16:00:00Z,45.4751,47.4588,45.353,47.3317,1076720,TECH
NVDA,2024-06-25T16:00:00Z,70.0378,70.3926,69.1544,69.5065,1578951,TECH
JPM,2024-06-25T16:00:00Z,93.0813,94.8056,92.9667,94.689,973753,FINANCIALS
GS,2024-06-25T16:00:00Z,124.7317,124.9746,122.0221,122.2602,972043,FINANCIALS
BAC,2024-06-25T16:00:00Z,112.4056,116.2805,112.3554,116.2287,1023282,FINANCIALS
XOM,2024-06-25T16:00:00Z,154.8568,162.2456,154.6654,162.0453,881007,ENERGY
CVX,2024-06-25T16:00:00Z,166.83,170.969,166.8019,170.9401,1593085,ENERGY
KO,2024-06-25T16:00:00Z,184.9383,191.3604,184.4086,190.8138,891616,STAPLES
PG,2024-06-25T16:00:00Z,238.2789,242.1086,237.8524,241.676,1116231,STAPLES
AAPL,2024-06-26T16:00:00Z,39.9183,39.9609,39.403,39.4451,1355559,TECH
MSFT,2024-06-26T16:00:00Z,47.3471,47.4915,46.2191,46.3605,1452549,TECH
NVDA,2024-06-26T16:00:00Z,69.6442,69.7339,68.9461,69.035,1068359,TECH
JPM,2024-06-26T16:00:00Z,94.7679,95.1224,89.3688,89.7043,1322483,FINANCIALS
GS,2024-06-26T16:00:00Z,122.2455,122.7354,120.2478,120.7317,1184958,FINANCIALS
BAC,2024-06-26T16:00:00Z,116.2969,116.3098,107.0861,107.0979,1488020,FINANCIALS
XOM,2024-06-26T16:00:00Z,162.1922,162.451,160.0646,160.3204,710789,ENERGY
CVX,2024-06-26T16:00:00Z,171.1169,171.4753,167.6068,167.9586,825430,ENERGY
KO,2024-06-26T16:00:00Z,190.9334,191.1667,188.2814,188.5118,1537715,STAPLES
PG,2024-06-26T16:00:00Z,242.0149,243.2801,241.1122,242.3761,1213055,STAPLES
AAPL,2024-06-27T16:00:00Z,39.446,40.8782,39.1302,40.5535,754959,TECH
MSFT,2024-06-27T16:00:00Z,46.3107,48.4807,46.2398,48.4066,1490668,TECH
NVDA,2024-06-27T16:00:00Z,69.0428,69.3499,65.351,65.643,1353772,TECH
JPM,2024-06-27T16:00:00Z,89.6291,90.4785,84.6843,85.4945,1166702,FINANCIALS
GS,2024-06-27T16:00:00Z,120.7351,125.9326,120.4251,125.6102,943975,FINANCIALS
BAC,2024-06-27T16:00:00Z,107.3641,107.6988,106.5663,106.8996,1118882,FINANCIALS
XOM,2024-06-27T16:00:00Z,160.3291,161.0996,159.9353,160.705,1105627,ENERGY
CVX,2024-06-27T16:00:00Z,167.9515,168.2015,163.4672,163.7109,1071053,ENERGY
KO,2024-06-27T16:00:00Z,188.3935,192.1263,187.3378,191.0557,1150176,STAPLES
PG,2024-06-27T16:00:00Z,241.8773,244.0035,234.8556,236.9384,1163562,STAPLES
AAPL,2024-06-28T16:00:00Z,40.5922,41.1966,40.5295,41.1331,1448144,TECH
MSFT,2024-06-28T16:00:00Z,48.3056,49.8724,48.3031,49.8699,911132,TECH
NVDA,2024-06-28T16:00:00Z,65.7459,66.863,65.7099,66.8264,799544,TECH
JPM,2024-06-28T16:00:00Z,85.575,85.8081,85.1365,85.369,710730,FINANCIALS
GS,2024-06-28T16:00:00Z,125.5001,125.6678,124.0983,124.2643,834485,FINANCIALS
BAC,2024-06-28T16:00:00Z,106.8963,109.6722,106.7544,109.5268,1549392,FINANCIALS
XOM,2024-06-28T16:00:00Z,161.0464,161.682,158.4126,159.0403,735763,ENERGY
CVX,2024-06-28T16:00:00Z,163.9225,164.9801,163.7136,164.7702,921435,ENERGY
KO,2024-06-28T16:00:00Z,191.1205,192.0109,185.8105,186.6802,1022799,STAPLES
PG,2024-06-28T16:00:00Z,236.5902,236.664,232.8169,232.8895,1566787,STAPLES
AAPL,2024-07-01T16:00:00Z,41.0958,41.2391,40.6512,40.7934,1130172,TECH
MSFT,2024-07-01T16:00:00Z,49.8424,50.3281,49.6995,50.1842,1580537,TECH
NVDA,2024-07-01T16:00:00Z,66.8722,66.9802,66.078,66.185,878125,TECH
JPM,2024-07-01T16:00:00Z,85.5139,86.2417,82.7516,83.462,1303039,FINANCIALS
GS,2024-07-01T16:00:00Z,124.4059,124.7801,121.7909,122.1583,1264647,FINANCIALS
BAC,2024-07-01T16:00:00Z,109.4709,110.1418,107.8708,108.5359,1326848,FINANCIALS
XOM,2024-07-01T16:00:00Z,158.9704,163.1506,158.2651,162.43,1394135,ENERGY
CVX,2024-07-01T16:00:00Z,164.7727,165.7946,159.2174,160.2109,1083754,ENERGY
KO,2024-07-01T16:00:00Z,186.7876,186.9318,181.395,181.5351,1138916,STAPLES
PG,2024-07-01T16:00:00Z,233.0734,233.4809,220.8951,221.282,1476880,STAPLES
AAPL,2024-07-02T16:00:00Z,40.7811,40.8598,40.5765,40.6549,898540,TECH
MSFT,2024-07-02T16:00:00Z,50.2285,50.2629,48.8135,48.847,1370677,TECH
NVDA,2024-07-02T16:00:00Z,66.1522,66.291,64.6976,64.8335,1464571,TECH
JPM,2024-07-02T16:00:00Z,83.5761,83.7226,81.5852,81.7285,1409531,FINANCIALS
GS,2024-07-02T16:00:00Z,122.1373,122.6623,120.4552,120.9753,831408,FINANCIALS
BAC,2024-07-02T16:00:00Z,108.5393,108.8236,107.2311,107.5128,1491648,FINANCIALS
XOM,2024-07-02T16:00:00Z,162.5716,162.9437,157.8174,158.1795,1240480,ENERGY
CVX,2024-07-02T16:00:00Z,160.2266,160.5652,156.8438,157.176,1583079,ENERGY
KO,2024-07-02T16:00:00Z,181.2342,181.4723,180.7428,180.9806,1337236,STAPLES
PG,2024-07-02T16:00:00Z,220.8674,222.1515,219.9071,221.1897,891095,STAPLES
AAPL,2024-07-03T16:00:00Z,40.6188,41.3338,40.2376,40.9495,877890,TECH
MSFT,2024-07-03T16:00:00Z,48.8402,49.2098,48.8152,49.1847,1419689,TECH
NVDA,2024-07-03T16:00:00Z,64.9669,65.3394,63.0331,63.3966,807812,TECH
JPM,2024-07-03T16:00:00Z,81.6276,82.2765,81.5881,82.2366,1397325,FINANCIALS
GS,2024-07-03T16:00:00Z,120.8747,120.9106,120.8614,120.8973,710696,FINANCIALS
BAC,2024-07-03T16:00:00Z,107.6241,108.2844,106.575,107.2329,1024056,FINANCIALS
XOM,2024-07-03T16:00:00Z,157.8799,158.7093,156.5851,157.412,829591,ENERGY
CVX,2024-07-03T16:00:00Z,156.8847,159.3904,156.1321,158.6295,1431979,ENERGY
KO,2024-07-03T16:00:00Z,180.9794,181.9529,180.6724,181.6447,851700,STAPLES
PG,2024-07-03T16:00:00Z,221.3241,221.9367,219.8505,220.4607,1513253,STAPLES
AAPL,2024-07-04T16:00:00Z,40.9351,40.9666,40.5437,40.5749,842847,TECH
MSFT,2024-07-04T16:00:00Z,49.21,49.466,48.6912,48.9458,873482,TECH
NVDA,2024-07-04T16:00:00Z,63.3559,63.9477,63.0787,63.6692,1016273,TECH
JPM,2024-07-04T16:00:00Z,82.1222,83.1078,81.6058,82.5885,1449519,FINANCIALS
GS,2024-07-04T16:00:00Z,120.9347,121.3454,120.2321,120.6418,1591304,FINANCIALS
BAC,2024-07-04T16:00:00Z,107.2804,107.7074,105.1628,105.5831,754202,FINANCIALS
XOM,2024-07-04T16:00:00Z,157.4029,158.5076,157.3556,158.46,915216,ENERGY
CVX,2024-07-04T16:00:00Z,158.569,161.233,157.2427,159.8956,701710,ENERGY
KO,2024-07-04T16:00:00Z,181.4005,181.6428,179.3164,179.5561,707985,STAPLES
PG,2024-07-04T16:00:00Z,220.4959,225.1344,219.2807,223.9004,1133230,STAPLES
AAPL,2024-07-05T16:00:00Z,40.51,41.4655,40.1727,41.1231,906107,TECH
MSFT,2024-07-05T16:00:00Z,48.9624,49.022,48.6896,48.7489,1086986,TECH
NVDA,2024-07-05T16:00:00Z,63.6858,64.4134,63.4689,64.1948,1156273,TECH
JPM,2024-07-05T16:00:00Z,82.6909,82.9451,82.6189,82.8729,1454322,FINANCIALS
GS,2024-07-05T16:00:00Z,120.765,121.0477,119.3224,119.6024,820406,FINANCIALS
BAC,2024-07-05T16:00:00Z,105.8164,106.105,105.5145,105.8031,1367057,FINANCIALS
XOM,2024-07-05T16:00:00Z,158.6319,159.4694,158.1276,158.9641,1180854,ENERGY
CVX,2024-07-05T16:00:00Z,160.0645,161.2639,159.4268,160.624,1062624,ENERGY
KO,2024-07-05T16:00:00Z,179.7236,181.8535,179.2525,181.3781,1403647,STAPLES
PG,2024-07-05T16:00:00Z,224.4846,224.5912,222.8639,222.9698,747581,STAPLES
AAPL,2024-07-08T16:00:00Z,41.0966,41.1049,40.5246,40.5328,1216048,TECH
MSFT,2024-07-08T16:00:00Z,48.7054,48.7355,48.443,48.473,1097151,TECH
NVDA,2024-07-08T16:00:00Z,64.1843,64.3216,64.0369,64.1742,853908,TECH
JPM,2024-07-08T16:00:00Z,82.8862,83.1121,82.6122,82.8379,712633,FINANCIALS
GS,2024-07-08T16:00:00Z,119.8281,119.8687,118.6291,118.6693,1380902,FINANCIALS
BAC,2024-07-08T16:00:00Z,105.7005,106.1031,105.6355,106.0379,908867,FINANCIALS
XOM,2024-07-08T16:00:00Z,158.6424,159.125,155.4987,155.9732,931433,ENERGY
CVX,2024-07-08T16:00:00Z,160.4144,160.5956,158.7637,158.9432,714388,ENERGY
KO,2024-07-08T16:00:00Z,181.2571,185.2792,180.7665,184.779,1069499,STAPLES
PG,2024-07-08T16:00:00Z,222.8499,225.76,222.8497,225.7598,1028393,STAPLES
AAPL,2024-07-09T16:00:00Z,40.5269,41.427,40.3617,41.2587,1103965,TECH
MSFT,2024-07-09T16:00:00Z,48.4609,48.6722,48.3687,48.5798,1327964,TECH
NVDA,2024-07-09T16:00:00Z,64.2368,64.9349,64.1058,64.8028,920260,TECH
JPM,2024-07-09T16:00:00Z,82.7779,83.1448,82.4954,82.862,1319045,FINANCIALS
GS,2024-07-09T16:00:00Z,118.5982,120.2063,117.8893,119.4921,1486511,FINANCIALS
BAC,2024-07-09T16:00:00Z,105.8353,106.0276,105.5064,105.6984,1580013,FINANCIALS
XOM,2024-07-09T16:00:00Z,155.9812,156.887,155.9308,156.8363,861123,ENERGY
CVX,2024-07-09T16:00:00Z,158.8712,161.5613,158.4456,161.1297,1030627,ENERGY
KO,2024-07-09T16:00:00Z,185.0488,187.0422,184.0594,186.0475,797262,STAPLES
PG,2024-07-09T16:00:00Z,225.7486,225.938,224.4353,224.6238,882373,STAPLES
AAPL,2024-07-10T16:00:00Z,41.2481,42.6403,41.1185,42.5068,1380530,TECH
MSFT,2024-07-10T16:00:00Z,48.5366,48.7331,48.0972,48.2927,1142663,TECH
NVDA,2024-07-10T16:00:00Z,64.7969,65.5689,64.3144,65.0843,903650,TECH
JPM,2024-07-10T16:00:00Z,82.7851,84.5621,82.6442,84.4183,995424,FINANCIALS
GS,2024-07-10T16:00:00Z,119.5448,123.7803,118.0495,122.2512,705776,FINANCIALS
BAC,2024-07-10T16:00:00Z,105.921,107.5421,105.3758,106.9913,704955,FINANCIALS
XOM,2024-07-10T16:00:00Z,156.7166,159.7495,155.9922,159.0145,841765,ENERGY
CVX,2024-07-10T16:00:00Z,161.6671,162.0336,159.4717,159.8341,1372749,ENERGY
KO,2024-07-10T16:00:00Z,186.0873,189.6103,185.927,189.4471,938131,STAPLES
PG,2024-07-10T16:00:00Z,224.3282,225.3421,223.8819,224.8947,1148553,STAPLES
AAPL,2024-07-11T16:00:00Z,42.4922,42.7107,41.6437,41.859,1216415,TECH
MSFT,2024-07-11T16:00:00Z,48.3269,48.5756,47.0314,47.2747,924749,TECH
NVDA,2024-07-11T16:00:00Z,64.9579,65.1715,64.9453,65.1588,989634,TECH
JPM,2024-07-11T16:00:00Z,84.457,84.5945,82.4709,82.6054,778819,FINANCIALS
GS,2024-07-11T16:00:00Z,122.2539,123.2074,118.4609,119.3921,910460,FINANCIALS
BAC,2024-07-11T16:00:00Z,107.0448,107.5371,104.0069,104.4874,1373202,FINANCIALS
XOM,2024-07-11T16:00:00Z,158.8314,159.4974,156.2275,156.8853,806199,ENERGY
CVX,2024-07-11T16:00:00Z,159.9558,160.4876,159.9003,160.4319,1520360,ENERGY
KO,2024-07-11T16:00:00Z,189.75,190.6358,188.3497,189.2331,738922,STAPLES
PG,2024-07-11T16:00:00Z,225.2111,226.6038,219.0528,220.4158,1537821,STAPLES
AAPL,2024-07-12T16:00:00Z,41.9377,43.4279,41.5313,43.0111,774000,TECH
MSFT,2024-07-12T16:00:00Z,47.2938,47.9133,46.9247,47.5423,986179,TECH
NVDA,2024-07-12T16:00:00Z,65.0866,67.1465,64.8678,66.9216,965230,TECH
JPM,2024-07-12T16:00:00Z,82.5032,83.9686,82.3184,83.7809,1382978,FINANCIALS
GS,2024-07-12T16:00:00Z,119.4825,120.7438,118.6487,119.9071,1101268,FINANCIALS
BAC,2024-07-12T16:00:00Z,104.2188,107.8426,104.2086,107.8321,1468854,FINANCIALS
XOM,2024-07-12T16:00:00Z,157.1572,157.4988,155.8642,156.2037,841812,ENERGY
CVX,2024-07-12T16:00:00Z,160.5594,161.3771,160.4395,161.2567,840781,ENERGY
KO,2024-07-12T16:00:00Z,189.6173,190.83,188.9897,190.2005,1598038,STAPLES
PG,2024-07-12T16:00:00Z,220.6321,222.825,219.8826,222.0706,1236050,STAPLES
AAPL,2024-07-15T16:00:00Z,43.1239,43.1894,42.3916,42.4561,1037142,TECH
MSFT,2024-07-15T16:00:00Z,47.6057,47.6731,47.0574,47.1241,1046810,TECH
NVDA,2024-07-15T16:00:00Z,66.8797,66.9041,66.1038,66.128,757917,TECH
JPM,2024-07-15T16:00:00Z,83.7405,83.7464,81.9456,81.9513,1051561,FINANCIALS
GS,2024-07-15T16:00:00Z,119.7962,120.1836,118.0142,118.3971,1466587,FINANCIALS
BAC,2024-07-15T16:00:00Z,107.6976,108.1538,105.7158,106.1655,1510799,FINANCIALS
XOM,2024-07-15T16:00:00Z,156.666,156.8784,154.1008,154.31,897010,ENERGY
CVX,2024-07-15T16:00:00Z,161.0924,161.2107,160.0396,160.1572,971221,ENERGY
KO,2024-07-15T16:00:00Z,190.2296,191.8628,189.6176,191.2476,1109331,STAPLES
PG,2024-07-15T16:00:00Z,222.1067,223.1943,215.5926,216.6535,1194754,STAPLES
AAPL,2024-07-16T16:00:00Z,42.4785,42.5744,41.8381,41.9327,1388388,TECH
MSFT,2024-07-16T16:00:00Z,47.0478,47.1333,46.6039,46.6888,802378,TECH
NVDA,2024-07-16T16:00:00Z,66.0331,66.0896,64.0148,64.0696,966155,TECH
JPM,2024-07-16T16:00:00Z,82.0986,82.1853,81.2764,81.3623,1117103,FINANCIALS
GS,2024-07-16T16:00:00Z,118.2613,119.8267,117.6512,119.2117,992473,FINANCIALS
BAC,2024-07-16T16:00:00Z,106.3386,106.704,105.3654,105.7287,1266554,FINANCIALS
XOM,2024-07-16T16:00:00Z,154.1528,155.4229,152.3995,153.6656,1181091,ENERGY
CVX,2024-07-16T16:00:00Z,159.9988,160.2417,157.2728,157.5119,1560851,ENERGY
KO,2024-07-16T16:00:00Z,190.6792,193.2761,190.5131,193.1079,788271,STAPLES
PG,2024-07-16T16:00:00Z,216.155,220.4377,214.8852,219.1503,970216,STAPLES
AAPL,2024-07-17T16:00:00Z,41.972,42.2058,40.8528,41.0816,1034765,TECH
MSFT,2024-07-17T16:00:00Z,46.6001,46.643,45.8295,45.8719,1196374,TECH
NVDA,2024-07-17T16:00:00Z,64.0662,64.1215,63.2571,63.3118,1514254,TECH
JPM,2024-07-17T16:00:00Z,81.3783,81.5129,80.5146,80.648,1010245,FINANCIALS
GS,2024-07-17T16:00:00Z,119.226,120.1132,117.1274,118.0056,1128487,FINANCIALS
BAC,2024-07-17T16:00:00Z,105.6976,106.1002,105.4363,105.8386,1330542,FINANCIALS
XOM,2024-07-17T16:00:00Z,153.474,153.8251,149.9052,150.249,1494161,ENERGY
CVX,2024-07-17T16:00:00Z,157.8711,158.3066,155.0669,155.4959,869569,ENERGY
KO,2024-07-17T16:00:00Z,193.1896,194.5912,192.4373,193.8364,1006777,STAPLES
PG,2024-07-17T16:00:00Z,218.5798,221.3478,218.2992,221.064,703851,STAPLES
AAPL,2024-07-18T16:00:00Z,41.0862,41.4406,40.9723,41.326,1124647,TECH
MSFT,2024-07-18T16:00:00Z,45.8153,46.9418,45.6095,46.7319,1034764,TECH
NVDA,2024-07-18T16:00:00Z,63.2952,63.5953,63.2016,63.5013,951759,TECH
JPM,2024-07-18T16:00:00Z,80.5549,81.6677,80.3441,81.4545,1105627,FINANCIALS
GS,2024-07-18T16:00:00Z,118.0108,118.2836,116.3849,116.6546,1121273,FINANCIALS
BAC,2024-07-18T16:00:00Z,105.8007,107.3986,105.6691,107.2651,968646,FINANCIALS
XOM,2024-07-18T16:00:00Z,150.1387,151.128,149.6148,150.6025,1507968,ENERGY
CVX,2024-07-18T16:00:00Z,155.5277,155.8972,154.3076,154.675,1445286,ENERGY
KO,2024-07-18T16:00:00Z,194.3444,194.6339,191.442,191.7276,704819,STAPLES
PG,2024-07-18T16:00:00Z,220.8798,221.2453,219.4902,219.854,1342078,STAPLES
AAPL,2024-07-19T16:00:00Z,41.2163,41.745,41.1968,41.7252,1483096,TECH
MSFT,2024-07-19T16:00:00Z,46.8078,47.1608,46.4917,46.8445,1418420,TECH
NVDA,2024-07-19T16:00:00Z,63.4742,63.6003,62.6795,62.8042,1583627,TECH
JPM,2024-07-19T16:00:00Z,81.3492,81.4389,80.8502,80.9394,1305314,FINANCIALS
GS,2024-07-19T16:00:00Z,116.8125,116.9308,116.4669,116.585,1110643,FINANCIALS
BAC,2024-07-19T16:00:00Z,107.2994,107.6095,106.8811,107.1909,1312199,FINANCIALS
XOM,2024-07-19T16:00:00Z,150.7114,151.2623,147.9516,148.4944,1368912,ENERGY
CVX,2024-07-19T16:00:00Z,154.9718,156.4104,154.9329,156.3712,955000,ENERGY
KO,2024-07-19T16:00:00Z,192.0219,192.2676,191.6862,191.9319,1019684,STAPLES
PG,2024-07-19T16:00:00Z,219.9014,220.6879,219.0621,219.8485,1385310,STAPLES
AAPL,2024-07-22T16:00:00Z,41.6609,41.7924,40.9233,41.0529,841661,TECH
MSFT,2024-07-22T16:00:00Z,46.8426,46.922,45.7782,45.8559,1364297,TECH
NVDA,2024-07-22T16:00:00Z,62.8367,63.1866,59.9394,60.275,952192,TECH
JPM,2024-07-22T16:00:00Z,81.0333,81.4061,79.1241,79.4899,1479694,FINANCIALS
GS,2024-07-22T16:00:00Z,116.4909,118.0716,116.3562,117.9352,1217065,FINANCIALS
